"settlement_id","lon","lat","type","settlement_score","capacity","sacred_tier","continent","source","coastal","on_river","population","coast_dist_km","is_port","degree","component","in_giant","from_junction","population_initial","hinterland_local","hinterland_regional","centrality_betweenness","accessibility","name_community","name","inkarnate"
"109",-41.835,43.795,"permanent",0.585385143756866,142.628356933594,0,"Canada","score",0,0,12511.139477421,17.3420046668251,TRUE,46,1,TRUE,FALSE,4279,992565.933006287,6678731.85634995,0.00218711977559726,24.1814963160779,3,"Daghfegha",NA
"110",-85.225,45.675,"permanent",0.52529513835907,125.817924499512,0,"Canada","score",0,0,19375.6133868359,283.427694377689,FALSE,4,1,TRUE,FALSE,3775,1131201.55628204,10083456.4709702,0.0377214688579855,13.7646866514309,6,"Geghhabau",NA
"111",-60.485,42.495,"permanent",0.519115686416626,128.676040649414,0,"Canada","score",0,0,8718.53647562737,67.0308909218017,FALSE,5,1,TRUE,FALSE,3860,1115163.39923859,6560860.49204826,0,16.5373736462834,4,"Wiepaek",NA
"112",168.356462952185,86.1326643386815,"permanent",0.0528394356369972,5.49604415893555,7,"Amazonia","sacred",0,0,1187.3351815731,4.63122964565456,TRUE,7,1,TRUE,FALSE,165,527343.255234241,2362994.6513834,0,5.72895486021916,8,"Wauzi",NA
"113",136.335,85.635,"permanent",0.0646628960967064,5.70730066299438,7,"Amazonia","sacred",0,0,1759.17646410843,28.707992611099,TRUE,8,1,TRUE,FALSE,171,471383.713899136,2218423.86508512,0.00719042168943324,5.31884871255052,8,"Rulizi",NA
"114",167.815,88.915,"permanent",0.0730815827846527,5.81712818145752,8,"Amazonia","sacred",0,0,2120.0959551756,108.28149158507,FALSE,0,1,FALSE,FALSE,175,1624713.22238636,9405047.74577284,0,4.32514571619565,8,"Relipau",NA
"115",124.185,86.825,"permanent",0.124287307262421,6.56897783279419,0,"Amazonia","confluence",0,1,1869.9268417344,27.4131621060241,TRUE,3,1,TRUE,FALSE,197,684072.374637127,3346399.96178436,0.00288519319911921,3.7030947474474,9,"Bugaukbau",NA
"116",-2.91500000000002,88.175,"permanent",0.110280737280846,6.39712524414062,0,"Amazonia","confluence",0,1,2054.11390218788,49.4458959081406,TRUE,0,1,FALSE,FALSE,192,1197238.56176519,9221176.25862122,0,2.66030166128767,9,"Keigaub",NA
"117",-105.765,86.225,"permanent",0.106963723897934,6.26604413986206,0,"Amazonia","confluence",0,1,1565.57075393574,0.236930624589324,TRUE,4,1,TRUE,FALSE,188,571200.546818256,4200087.38752651,0,4.89514131437752,8,"Thauruaru",NA
"118",92.205,87.275,"permanent",0.105967126786709,6.33617544174194,0,"Amazonia","confluence",0,1,2183.9610625574,47.0425417680852,TRUE,1,1,TRUE,FALSE,190,721525.870189667,6634651.38567686,0.00144392373534577,2.79126829262696,9,"Bushaaru",NA
"119",150.245,87.185,"permanent",0.103209368884563,6.25115919113159,0,"Amazonia","confluence",0,1,1729.18325094895,43.1979083931856,TRUE,5,1,TRUE,FALSE,188,771787.927335262,3942496.57133675,0.000722492721987349,4.54087598903359,8,"Laidezru",NA
"120",-65.105,88.955,"permanent",0.100242279469967,6.20952177047729,0,"Amazonia","confluence",0,1,48623.8405834261,3.60581163218373,TRUE,0,2,FALSE,FALSE,186,2182700.90602064,19025221.7795625,0,0,10,"Yidifhub",NA
"121",-115.055,83.935,"permanent",0.587400615215302,135.116485595703,0,"Amazonia","score",1,0,7579.89787407324,1.94812115653045,TRUE,10,1,TRUE,FALSE,4053,409969.154007435,1529781.28245354,0.0136157053602837,11.0603138959782,8,"Rupauwau",NA
"122",-89.875,84.665,"permanent",0.615850687026978,138.578842163086,0,"Amazonia","score",1,0,6858.34417504661,0.266295223340392,TRUE,9,1,TRUE,FALSE,4157,466415.492528439,2269310.08865786,0.00215349900234779,9.5040339957314,8,"Pauredez",NA
"123",-124.985,84.025,"permanent",0.538942873477936,127.23412322998,0,"Amazonia","score",1,0,4053.22103128352,0.425134470730009,TRUE,9,1,TRUE,FALSE,3817,266597.922474384,1223544.70161247,0,10.4524576343859,8,"Repauru",NA
"124",-56.355,85.695,"permanent",0.34037172794342,74.606315612793,0,"Amazonia","score",0,0,4600.0418705595,12.7564849527124,TRUE,9,1,TRUE,FALSE,2238,1144865.3758235,3205436.16244555,0,8.69412976793297,8,"Ziruuth",NA
"125",-74.635,85.515,"permanent",0.554173469543457,131.954238891602,0,"Amazonia","score",0,0,6553.54245480604,15.9937320283223,TRUE,8,1,TRUE,FALSE,3959,793793.981659889,3041450.50109816,0.000722492721987349,7.81885816628355,8,"Daufauli",NA
"126",75.365,-15.465,"permanent",0.205460757017136,57.0256423950195,7,"Kiliman","sacred",0,0,4855.67490619608,245.616512670207,FALSE,5,1,TRUE,FALSE,1711,373086.625865936,3309591.92649841,0,26.4366900005375,11,"Reighimei",NA
"127",68.695,-15.535,"permanent",0.212611809372902,58.152099609375,7,"Kiliman","sacred",0,0,5911.79215082344,626.321741955301,FALSE,6,1,TRUE,FALSE,1745,375277.513813019,3328725.90455627,0.000969870832528204,30.726790544684,11,"Saireig",NA
"128",66.115,-23.635,"permanent",0.317912518978119,94.8789978027344,7,"Kiliman","sacred",0,0,7230.10788068688,119.070524613427,FALSE,7,1,TRUE,FALSE,2846,805032.138916016,4814978.29017639,0,28.9495720581818,12,"Afarro",NA
"129",75.005,-28.475,"permanent",0.297937959432602,91.2389450073242,8,"Kiliman","sacred",0,0,6981.95213223923,52.2234975927851,FALSE,6,1,TRUE,FALSE,2737,766579.806144714,5475158.58607483,0,17.6289979126682,12,"Abirouth",NA
"130",62.215,-19.815,"permanent",0.308024436235428,93.7705078125,9,"Kiliman","sacred",0,0,8438.12648945628,282.784298081821,FALSE,8,1,TRUE,FALSE,2813,775360.450614929,6450811.8533783,0,36.5459851288989,13,"Ephaelu",NA
"131",77.585,-27.015,"permanent",0.582170069217682,181.204208374023,0,"Kiliman","confluence",0,1,14580.2427453905,128.817805967567,FALSE,5,1,TRUE,FALSE,5436,1150253.52017212,7623603.7555542,0.00146226799572562,30.9941932301168,12,"Biadblei",NA
"132",65.725,-16.175,"permanent",0.245320111513138,61.6934013366699,0,"Kiliman","confluence",0,1,9391.38235049014,408.328014275977,FALSE,14,1,TRUE,FALSE,1851,390592.430038452,3411194.95939255,0.0213626393227148,36.1534447120544,13,"Bunauteor",NA
"133",67.255,-11.965,"permanent",0.762615501880646,244.918014526367,0,"Kiliman","confluence",0,1,24026.9940661934,259.660987562324,FALSE,8,1,TRUE,FALSE,7348,1518808.29533386,12168597.6406898,0.00499003055597434,32.1189694225658,11,"Eicheisai",NA
"134",72.285,-25.965,"permanent",0.339626342058182,97.4524917602539,0,"Kiliman","confluence",0,1,10062.0375727471,146.392391324636,FALSE,8,1,TRUE,FALSE,2924,843698.774604797,5290970.11958694,0.00359925854257392,22.3512839937384,12,"Alphama",NA
"135",68.805,-23.335,"permanent",0.751112401485443,242.155609130859,0,"Kiliman","confluence",0,1,15957.2743853151,204.335702615015,FALSE,7,1,TRUE,FALSE,7265,1196669.83956146,6864721.43923569,0.00153093134084303,31.5847073439442,12,"Bimamfous",NA
"136",73.505,-26.575,"permanent",0.339445829391479,97.3765487670898,0,"Kiliman","confluence",0,0,10579.6042303292,140.175311436149,FALSE,7,1,TRUE,FALSE,2921,854042.974243164,6556227.81203842,0.00288355361411532,20.4276244407473,12,"Forolpei",NA
"137",76.965,-15.225,"permanent",0.744949579238892,240.231002807617,0,"Kiliman","confluence",0,0,14198.2625813142,95.978811592827,FALSE,5,1,TRUE,FALSE,7207,1521168.00172424,9624863.4185257,3.71598020125749e-06,21.7663277866449,11,"Hirsisaik",NA
"138",70.825,-24.135,"permanent",0.574581623077393,180.510726928711,0,"Kiliman","confluence",0,0,16411.7976027472,198.338190057713,FALSE,7,1,TRUE,FALSE,5415,1202212.60342789,6228366.86552811,0.00999773769442453,23.5143580072511,12,"Roiblei",NA
"139",77.785,-25.595,"permanent",0.567369878292084,178.444274902344,0,"Kiliman","confluence",0,0,10619.420803489,289.773033459735,FALSE,5,1,TRUE,FALSE,5353,1155519.07638931,6011780.41973495,0,30.6299250981521,12,"Imamro",NA
"140",72.935,-14.275,"permanent",0.234459638595581,60.2333946228027,0,"Kiliman","confluence",0,0,5569.66292920947,309.122910183783,FALSE,7,1,TRUE,FALSE,1807,378752.722454071,4025587.08491516,0,32.6294612840782,11,"Himeisaik",NA
"141",68.005,-21.085,"permanent",0.234849244356155,60.4465827941895,0,"Kiliman","confluence",0,0,9463.15589016377,442.767430254454,FALSE,7,1,TRUE,FALSE,1813,390254.918376923,4088029.29782867,0.0184684216002497,27.9741356930301,12,"Eibleima",NA
"142",81.885,-28.265,"permanent",0.695524513721466,225.889419555664,0,"Kiliman","score",1,0,8719.28898984454,0.433562297189478,TRUE,16,1,TRUE,FALSE,6777,441465.725212097,3614282.67905426,4.99003055597434e-05,15.2373503177145,12,"Iforfaus",NA
"143",64.455,-9.245,"permanent",0.731894910335541,235.916870117188,0,"Kiliman","score",1,0,21352.1545811922,5.53636692026979,TRUE,81,1,TRUE,FALSE,7078,804846.728057861,5949827.51921082,0.0189833502852811,39.3154546656143,14,"Tavainkhe",NA
"144",63.035,-24.985,"permanent",0.685558974742889,218.564086914062,0,"Kiliman","score",1,0,8861.97481996012,0.457248640648121,TRUE,76,1,TRUE,FALSE,6557,239448.215698242,2283149.88572693,0.000832202613643522,27.5885678957762,12,"Ilpeibi",NA
"145",60.605,-16.715,"permanent",0.666264533996582,222.035766601562,0,"Kiliman","score",1,0,14458.2574646043,2.42146673769952,TRUE,89,1,TRUE,FALSE,6661,831033.781784058,8435952.99923706,7.96281471698033e-06,46.5950472651717,13,"Ludepbae",NA
"146",59.705,-21.455,"permanent",0.67744255065918,225.075393676758,0,"Kiliman","score",1,0,12824.7363330001,6.10855172487368,TRUE,85,1,TRUE,FALSE,6752,642553.794807434,3352258.48027039,0.00288147721891795,41.7565704920379,13,"Exaiphae",NA
"147",71.865,-11.215,"permanent",0.798256158828735,245.415634155273,0,"Kiliman","score",1,0,20803.3751470675,5.807043830349,TRUE,69,1,TRUE,FALSE,7362,796270.435317993,6356827.73591614,0.0113415254771142,39.6733778960104,11,"Sisheibgheiwemiai",NA
"148",58.765,-17.705,"permanent",0.810173392295837,250.327667236328,0,"Kiliman","score",1,0,16190.8246145536,1.44017313915102,TRUE,91,1,TRUE,FALSE,7510,545804.138122559,3582034.80804443,0.00806243837666155,48.3878739028154,13,"Xuphubxai",NA
"149",80.105,-17.255,"permanent",0.681181132793427,220.486404418945,0,"Kiliman","score",1,0,14263.6186853747,1.46245296881473,TRUE,36,1,TRUE,FALSE,6615,626141.988067627,7065768.21471405,0.00145347911300614,18.4727486719954,11,"Eichsaisi",NA
"150",59.255,-20.055,"permanent",0.719896018505096,234.852798461914,0,"Kiliman","score",1,0,15214.9938856789,2.54227964477297,TRUE,88,1,TRUE,FALSE,7046,851169.317489624,4955880.85484314,0.00237911208599556,45.618452372465,13,"Xaiphubxu",NA
"151",59.515,-15.105,"permanent",0.699250102043152,229.250869750977,0,"Kiliman","score",1,0,17441.332913859,5.02133899899232,TRUE,93,1,TRUE,FALSE,6878,919296.49407959,3489032.14729309,0.0378028435388306,49.6124627681858,13,"Ebuwaedai",NA
"152",67.355,-24.085,"permanent",0.753436028957367,243.321243286133,0,"Kiliman","score",0,1,10921.9628823298,62.2498390029681,FALSE,8,1,TRUE,FALSE,7300,840908.149589539,4545999.61164856,0,32.6445203973868,12,"Birfalpha",NA
"153",71.575,-13.825,"permanent",0.750518143177032,242.602630615234,0,"Kiliman","score",0,1,15942.5998516053,278.306426316237,FALSE,8,1,TRUE,FALSE,7278,968635.415218353,7637532.66429901,0.000722492721987349,38.0811197174844,11,"Eisiyeing",NA
"154",69.405,-12.205,"permanent",0.7481929063797,242.311904907227,0,"Kiliman","score",0,1,19167.1928757755,203.088902597461,FALSE,7,1,TRUE,FALSE,7269,1489801.71835327,12181322.7146721,0.000745142506071204,31.387563754767,11,"Hireisaik",NA
"155",-10.275,-29.345,"permanent",0.531079053878784,160.558746337891,7,"Fingers","sacred",0,0,11297.1701404681,454.386390382183,FALSE,21,1,TRUE,FALSE,4817,776632.631248474,7009441.03557587,9.76771938616254e-05,33.9544791634661,15,"Sapesulis",NA
"156",-12.655,-34.335,"permanent",0.535445094108582,159.910888671875,7,"Fingers","sacred",0,0,12027.0316741364,646.355567569429,FALSE,23,1,TRUE,FALSE,4797,1215338.5329895,7868212.94564819,0.000128466744100616,35.4090777344238,15,"Aupezel",NA
"157",-0.0650000000000261,-30.605,"permanent",0.568083584308624,169.779251098633,7,"Fingers","sacred",0,0,12716.489846081,51.9979967484334,FALSE,9,1,TRUE,FALSE,5093,1202888.19430542,7801376.91634369,0.000722492721987349,22.334268457391,16,"Aumaukyau",NA
"158",-8.29500000000002,-44.335,"permanent",0.501054763793945,151.791152954102,8,"Fingers","sacred",0,0,11892.0767419557,76.6384941838885,FALSE,22,1,TRUE,FALSE,4554,1370125.67431641,8973032.99504089,0,32.6329257528858,16,"Yaesxaeysaeath",NA
"159",-16.175,-33.065,"permanent",0.788565695285797,228.927093505859,0,"Fingers","confluence",0,1,20222.6144785154,483.388915472099,FALSE,27,1,TRUE,FALSE,6868,1583037.47615814,6517168.88942719,0.0032116686025154,120.615463797648,15,"Sasyupe",NA
"160",-3.18500000000002,-28.775,"permanent",0.378572076559067,98.7031784057617,0,"Fingers","confluence",0,1,8153.78058535793,341.152435718029,FALSE,10,1,TRUE,FALSE,2961,795123.998069763,6265141.74514008,6.37025177358426e-05,23.7984831817875,16,"Auknauyau",NA
"161",-1.80500000000002,-34.315,"permanent",0.371625274419785,96.7355117797852,0,"Fingers","confluence",0,1,14522.6657350851,121.28386452173,FALSE,18,1,TRUE,FALSE,2902,807783.032562256,9912919.65129089,0.00497311905424209,32.0379137407284,16,"Kaukkheithmonathath",NA
"162",-31.415,-31.905,"permanent",0.662206590175629,197.591125488281,0,"Fingers","score",1,0,12020.8491344195,3.36681623905582,TRUE,64,1,TRUE,FALSE,5928,460370.703681946,2404696.78231812,0.0129868199490805,58.7684549569924,17,"Sadealoi",NA
"163",-19.515,-40.895,"permanent",0.534365653991699,155.542755126953,0,"Fingers","score",1,0,21530.4914531666,2.91445490188456,TRUE,56,1,TRUE,FALSE,4666,919276.641113281,5889866.49897766,0.0831301930823313,34.7880225590171,16,"Thosaemonathath",NA
"164",0.045,-49.585,"permanent",0.472985833883286,140.462478637695,0,"Fingers","score",1,0,3676.05882160148,0.382378135200782,TRUE,37,1,TRUE,FALSE,4214,368018.013534546,735371.383022308,0,23.4121382134102,16,"Thomonauk",NA
"165",-24.465,-40.645,"permanent",0.47264763712883,142.18034362793,0,"Fingers","score",1,0,18966.542655348,2.78492434847253,TRUE,50,1,TRUE,FALSE,4265,600508.910415649,4755904.14819336,0.0893300406209721,32.9926483684224,16,"Monaumtheiath",NA
"166",-0.555000000000021,-36.955,"permanent",0.706591844558716,215.552459716797,0,"Fingers","score",1,0,14163.1788843084,7.69085027496469,TRUE,38,1,TRUE,FALSE,6467,845695.554946899,7114237.79101562,0.000739378944942723,29.4909710748987,16,"Maungaumkheithathath",NA
"167",-35.365,-48.645,"permanent",0.420665621757507,125.158729553223,0,"Fingers","score",1,0,4900.55494714382,0.368227506604487,TRUE,61,1,TRUE,FALSE,3755,179939.259109497,1177076.31744003,0,44.8775408531431,18,"Xorthauth",NA
"168",-18.585,-46.755,"permanent",0.464793145656586,141.265151977539,0,"Fingers","score",1,0,2208.96225350096,5.08153844696549,TRUE,46,1,TRUE,FALSE,4238,170228.816864014,441887.487976074,0,32.1664973433283,16,"Aumkaen",NA
"169",-5.73500000000003,-47.205,"permanent",0.528855383396149,155.789306640625,0,"Fingers","score",1,0,8690.50759368496,2.06632141684625,TRUE,42,1,TRUE,FALSE,4674,902965.608413696,2554775.2322998,0.00143012152316967,33.8241953720321,16,"Xaeyzonyeimath",NA
"170",-21.295,-35.995,"permanent",0.630089342594147,191.478561401367,0,"Fingers","score",1,0,10149.8647235846,0.434135527204782,TRUE,56,1,TRUE,FALSE,5744,642376.484283447,4318974.4274826,9.50229222892987e-05,39.6034136064734,15,"Tsumapa",NA
"171",-30.755,-30.995,"permanent",0.632840096950531,193.967788696289,0,"Fingers","score",1,0,9915.79706942624,9.32506474835966,TRUE,60,1,TRUE,FALSE,5819,586384.839027405,4046559.85112,0,46.8652420771776,17,"Aldeuxira",NA
"172",-30.185,-45.745,"permanent",0.453074783086777,137.873321533203,0,"Fingers","score",1,0,8214.92888881313,4.85732660696469,TRUE,56,1,TRUE,FALSE,4136,382439.137985229,1761333.5894928,0.00413747852694298,38.3157564596665,18,"Raelxorru",NA
"173",-1.66500000000002,-45.495,"permanent",0.479771226644516,147.748046875,0,"Fingers","score",1,0,6845.00180459525,3.87429908388666,TRUE,41,1,TRUE,FALSE,4432,629573.786605835,2423611.66374207,8.49366903144569e-06,35.6718860267497,16,"Zonmontho",NA
"174",-19.955,-37.015,"permanent",0.543556809425354,158.516204833984,0,"Fingers","score",1,0,19840.2007500574,0.567629296534695,TRUE,63,1,TRUE,FALSE,4755,1083009.32830811,6998474.44498444,0.0220350547877043,42.1722844110964,15,"Khepamais",NA
"175",-3.38500000000002,-46.425,"permanent",0.512101948261261,153.685684204102,0,"Fingers","score",1,0,7808.29828806337,2.04342026220189,TRUE,41,1,TRUE,FALSE,4611,996808.325531006,3270832.72663879,0,34.0732409769069,16,"Zonauktho",NA
"176",-13.905,-44.505,"permanent",0.557684779167175,159.987426757812,0,"Fingers","score",1,0,15379.1670521789,2.4658981800757,TRUE,55,1,TRUE,FALSE,4800,1052811.40945435,4456079.73509216,0.0127109526569966,45.6426137196551,16,"Zonmaungyaesano",NA
"177",-31.685,-32.955,"permanent",0.660841524600983,196.127517700195,0,"Fingers","score",1,0,18842.5737098826,0.442891242249998,TRUE,63,1,TRUE,FALSE,5884,578945.061912537,3769341.98896027,0.0920841128044184,57.276099375079,17,"Sagengeph",NA
"178",-8.905,-47.155,"permanent",0.494365632534027,147.709884643555,0,"Fingers","score",1,0,10763.4583197844,4.27594584310098,TRUE,46,1,TRUE,FALSE,4431,635278.984024048,2983161.14031982,0.00560688326938308,34.4538454313311,16,"Saeyautho",NA
"179",-31.275,-34.355,"permanent",0.650903105735779,195.440704345703,0,"Fingers","score",1,0,15462.8421112585,0.437921144005642,TRUE,63,1,TRUE,FALSE,5863,1006660.49138641,5023904.20279694,0.0041693297858109,52.3635066154187,17,"Dxuuxgeng",NA
"180",-22.575,-33.725,"permanent",0.701174259185791,209.512268066406,0,"Fingers","score",1,0,16590.4941337377,5.76702323696427,TRUE,52,1,TRUE,FALSE,6285,874039.405754089,7471396.80038452,0.00271107298397457,31.2030963709277,15,"Yumzupe",NA
"181",-0.235000000000028,-44.295,"permanent",0.520293772220612,155.18229675293,0,"Fingers","score",1,0,7649.93376054552,3.94613075647621,TRUE,42,1,TRUE,FALSE,4655,692213.362289429,3099568.90553284,2.76044243521985e-05,31.6778072853758,16,"Zonnauyau",NA
"182",-22.815,-36.895,"permanent",0.671930015087128,199.293670654297,0,"Fingers","score",1,0,12323.4416280675,0.432063938890149,TRUE,58,1,TRUE,FALSE,5979,662280.951965332,5870586.94061279,0.000324882840452797,38.7095201808052,15,"Tsupakhe",NA
"183",-10.265,-44.855,"permanent",0.545255959033966,158.729370117188,0,"Fingers","score",1,0,16776.2587633489,4.95332557720473,TRUE,49,1,TRUE,FALSE,4762,1001283.50888062,6497655.71731567,0.00786407581448977,44.9301573981556,16,"Yaumonauk",NA
"184",-13.165,-45.505,"permanent",0.471088618040085,144.685028076172,0,"Fingers","score",1,0,8220.75366058781,5.29723399026392,TRUE,49,1,TRUE,FALSE,4341,803528.41317749,1644510.40777588,0.00697436398344584,42.8431706143141,16,"Monzonsae",NA
"185",-17.215,-44.395,"permanent",0.574102997779846,160.697631835938,0,"Fingers","score",1,0,17172.1856422416,3.47791058716899,TRUE,57,1,TRUE,FALSE,4821,805850.856140137,4916133.63018799,0.0243796613432596,38.1736894515642,16,"Naumonsae",NA
"186",0.484999999999971,-38.525,"permanent",0.532757520675659,160.704284667969,0,"Fingers","score",1,0,7672.2607566192,2.14222026846794,TRUE,34,1,TRUE,FALSE,4821,674983.900360107,3225410.07254028,1.10771600285104e-05,26.8315500522867,16,"Aumthosae",NA
"187",-27.655,-38.495,"permanent",0.510328114032745,149.95964050293,0,"Fingers","score",1,0,21281.9534617608,1.27000514127977,TRUE,53,1,TRUE,FALSE,4499,1077545.19070435,5838847.75114441,0.0863360222873875,35.4105212380274,17,"Deuxaleth",NA
"188",-29.815,-34.665,"permanent",0.641192257404327,191.534683227539,0,"Fingers","score",1,0,15547.9028287543,0.574004272286314,TRUE,58,1,TRUE,FALSE,5746,683264.556045532,3110262.7816925,0.0896421829578778,54.0804770279875,17,"Dealsung",NA
"189",-11.215,-45.655,"permanent",0.458631902933121,142.169342041016,0,"Fingers","score",1,0,5978.6859734426,5.19037313513743,TRUE,49,1,TRUE,FALSE,4265,580317.808868408,1656883.19702148,1.59256294339607e-05,44.9120627278476,16,"Yeithnaub",NA
"190",-28.865,-34.195,"permanent",0.636765420436859,194.177062988281,0,"Fingers","score",1,0,17198.492461114,6.56800234722988,TRUE,56,1,TRUE,FALSE,5825,929637.68006134,5400765.58947754,0.00796918496875391,49.204060287314,17,"Sadxual",NA
